ItemID;Klasör1;Path;Name;Yetki;Tip;Hidden;SonKullanim;İlkKullanim;Kullanim;Kullanici;Ana Konu;Bu rapor neyi gösteriyor?;Ana KPI’lar;Zaman Seviyesi;Kullanılan Filtreler;Hedef Kullanıcı;Yetkili Gruplar / Kullanıcılar;Benzer Raporlar;Not
8B0CD448-A0FA-4332-8A2D-59BF99FE38CA;Müşteri İlişkileri/;/Müşteri İlişkileri/Ilan Detay Raporu Donemsel (R007);Ilan Detay Raporu Donemsel (R007);Bi Müşteri Destek  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
7CB874DC-59DE-450A-9376-5A152A516ED5;Satış/;/Satış/Kullanıcı Performans/Master IK Raporu;Master IK Raporu;Bi ik  Bi Satış  bi Satis Gelistirme  bi TeleSatis  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;5.01.2026;24.03.2026;5;4;;;;;;;;;
16BDE351-FD22-4FF3-AA27-5ACE9DD3D009;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşin Olsun/IO il Bazli Istatistikler;IO il Bazli Istatistikler;Bi DEM  Bi isinolsun  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
C6AD88B6-A7B9-4853-952F-5BB0E396B8F9;Satış/;/Satış/Kullanıcı Performans/Kritik Islemler Raporu;Kritik Islemler Raporu;Bi Satış  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;2.01.2026;11.03.2026;10;6;;;;;;;;;
477AA63F-7D8A-437B-A827-5BB1235C3F00;Satış/;/Satış/Haftalık Hedef Takip;Haftalık Hedef Takip;Bi Satış  bi Satis Gelistirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;4.02.2026;9.03.2026;16;4;;;;;;;;;
DA2AD5A9-5A20-4A62-A968-5C258B5159CF;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Canli Isin Olsun Metrikleri;Canli Isin Olsun Metrikleri;Bi DEM  Bi isinolsun  Bi Pazarlama Aday  Bi Pazarlama İşveren  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;8.01.2026;9.03.2026;6;3;;;;;;;;;
429E6B43-B7C2-4756-A2C9-5CE50EC020FF;Finans/;/Finans/12 Taksitli Sozlesmeler;12 Taksitli Sozlesmeler;Bi Finans  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
53A0AED6-53E8-4432-A75F-5E190210A452;Silinen Raporlar/;/Silinen Raporlar/Aktivasyon Rakamlari;Aktivasyon Rakamlari;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
A2840D05-E23B-4B2F-988B-5EB375B8C536;Satış/;/Satış/Portföy Performans/Deneme Hesabi Raporu;Deneme Hesabi Raporu;Bi Fiyatlandırma  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;17.03.2026;17.03.2026;1;1;;;;;;;;;
71E236BD-6730-45C8-9170-5F22CCC9E5F1;Subscriptions/;/Subscriptions/Haftalik IKCO Aktivite Raporu;Haftalik IKCO Aktivite Raporu;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;NULL;0;;;;;;;;;
55D686F4-CF2A-4F82-A0C6-5F2A0602CE4C;Müşteri İlişkileri/;/Müşteri İlişkileri/YPAS Formlari;YPAS Formlari;Bi Pas Ekibi  BISecurity  BUILTIN\Administrators  julide.cetin;Report;1;NULL;NULL;1;0;;;;;;;;;
6A203FF5-4B45-464A-B4EB-60751EBC2BF9;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Bootcamp;Bootcamp;bi Techkariyer  Bi Yönetim  BISecurity  BUILTIN\Administrators  cuneyt.bakioglu;Dashboard;1;16.01.2026;3.03.2026;3;3;;;;;;;;;
0B1B7E95-AEFF-411F-824F-61A828179978;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Aday/Aday Teknik Destek Mesaj;Aday Teknik Destek Mesaj;Bi Pazarlama Aday  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  demets  goksen.dagdevir;Report;0;NULL;NULL;1;0;;;;;;;;;
CC0822BA-5F23-4EAE-B9AC-61F0635FD26D;Test/;/Test/Octupus - İlan Trendi;Octupus - İlan Trendi;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
DBEFE38C-E009-4D06-B867-620FA94EBC4D;Müşteri İlişkileri/;/Müşteri İlişkileri/Ilan Bazli Basvuru Detayi (R014);Ilan Bazli Basvuru Detayi (R014);Bi Fiyatlandırma  Bi MH  Bi Müşteri Destek  Bi Satış  bisatisci  BISecurity  BUILTIN\Administrators  volkan.bora;Report;0;26.12.2025;25.03.2026;172;14;;;;;;;;;
BCB50B2F-CE4F-4D76-9FD3-63931EA4EE99;Test/;/Test/Techcareer.net Etkinliklerine Başvuranlar - Detay;Techcareer.net Etkinliklerine Başvuranlar - Detay;begumu  BISecurity  BUILTIN\Administrators  okan.ay;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
A220DF39-4B24-43D3-9A5F-644AA2881D9E;Müşteri İlişkileri/;/Müşteri İlişkileri/Bost Detay Raporu;Bost Detay Raporu;begumu  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Satış  bi Satis Gelistirme  Bi Ürün Geliştirme  Bi Veri Güncelleme Ekibi  BISecurity  BUILTIN\Administrators  cenkk  okan.ay;Report;0;15.01.2026;13.03.2026;66;4;;;;;;;;;
89A51F56-4495-4FD1-B19A-6499DE04BF41;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Isin Olsun Donemsel Veriler;Isin Olsun Donemsel Veriler;Bi DEM  Bi isinolsun  BISecurity  BUILTIN\Administrators;Report;0;4.03.2026;4.03.2026;1;1;;;;;;;;;
BAC28A84-D664-40EC-AF5F-64ED5901A982;Satış/;/Satış/Baremlere Göre Aktif Portföy Sözleşmeleri;Baremlere Göre Aktif Portföy Sözleşmeleri;Bi Fiyatlandırma  Bi ik  Bi Satış  bi Satis Gelistirme  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;30.01.2026;19.03.2026;26;12;;;;;;;;;
70EFC477-CCB5-4F67-B749-64EE3A6305F5;Satış/;/Satış/Portföy Performans/Cerceve Sozlesme Hareketleri;Cerceve Sozlesme Hareketleri;Bi Satış  bi Satis Gelistirme  bisatisci  BISecurity  BUILTIN\Administrators  volkan.bora;Report;0;NULL;NULL;1;0;;;;;;;;;
0CF32B74-5790-4442-AB23-658906F047D1;Silinen Raporlar/;/Silinen Raporlar/Kupon Raporu_Detay;Kupon Raporu_Detay;BISecurity  BUILTIN\Administrators;Report;1;NULL;NULL;1;0;;;;;;;;;
7A066426-0BAE-48CC-94D6-664FA5645E90;Subscriptions/;/Subscriptions/Matriks Raporu;Matriks Raporu;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
5C0C0903-29C3-4392-9475-66DD2D600EF3;WeConsulting/;/WeConsulting/Researcher Performansı ve Günlük Akıllı İlan;Researcher Performansı ve Günlük Akıllı İlan;Bi Pas Ekibi  Bi Pas Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;25.03.2026;25.03.2026;4;1;;;;;;;;;
081F1B25-11BD-4E8F-B65E-66F664D3A611;Müşteri İlişkileri/;/Müşteri İlişkileri/Kacan Cagri Raporu;Kacan Cagri Raporu;Bi MH  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
F22A01B3-DBFB-4469-B326-684903411CD2;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Akıllı İlan Performansı;Akıllı İlan Performansı;bi Arge Ekibi  Bi DEM  Bi Fiyatlandırma  Bi Pas Ekibi  Bi Pazarlama İşveren  bi Satis Gelistirme  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  busenur.satir  ezgik  vahid.farajijobehdar;Dashboard;0;4.01.2026;12.02.2026;3;2;;;;;;;;;
FDAF0460-5D52-4434-A486-6859ED90E25E;Müşteri İlişkileri/;/Müşteri İlişkileri/Firma Basvuru Demografigi (R013);Firma Basvuru Demografigi (R013);Bi Fiyatlandırma  Bi MH  Bi Müşteri Destek  Bi Satış  bisatisci  BISecurity  BUILTIN\Administrators  nisa.tuncay;Report;0;19.01.2026;10.03.2026;18;5;;;;;;;;;
E8E22052-CBCA-4C0B-B861-691E700CDD40;Silinen Raporlar/;/Silinen Raporlar/İşin Olsun - Hedef Gerçekleştirme;İşin Olsun - Hedef Gerçekleştirme;BISecurity  BUILTIN\Administrators;Dashboard;1;NULL;NULL;1;0;;;;;;;;;
AAD98478-C084-48D6-8529-697313DFDD19;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Aday/Login - Yeni Uye Cohortu;Login - Yeni Uye Cohortu;Bi DEM  Bi Pazarlama Aday  bi Techkariyer  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  busra.takmaz;Report;0;14.02.2026;14.02.2026;1;1;;;;;;;;;
89C2A07C-2A34-4494-A9F5-6B56CBACB4B7;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Aday/Aday-İletişim Bilgisi Doğrulama;Aday-İletişim Bilgisi Doğrulama;ahmeta  Bi DEM  Bi Pazarlama Aday  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;27.01.2026;22.03.2026;16;5;;;;;;;;;
8029BF82-D055-4F6E-9C22-6B609ADFA5D3;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşin Olsun/Tahtakale;Tahtakale;Bi DEM  Bi isinolsun  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators  oznur.saglam;Report;0;NULL;NULL;1;0;;;;;;;;;
924533FE-650B-48C3-A508-6BB848873241;Satış/;/Satış/Kullanıcı Performans/Hedef Gerceklestirme Raporu - Kirilimli;Hedef Gerceklestirme Raporu - Kirilimli;Bi Finans  Bi Fiyatlandırma  Bi ik  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  bi TeleSatis  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators  cenkk  ersinu  neses;Report;0;29.12.2025;26.03.2026;8419;157;;;;;;;;;
23CF8636-AF77-42BF-AEEE-6C60ED5F21F1;Finans/;/Finans/Sonradan Girilen Sozlesmeler;Sonradan Girilen Sozlesmeler;Bi Finans  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
FF8872E1-B193-4063-8646-6CECE3262341;AZR Sorgu/;/AZR Sorgu/İşin Olsun Memnuniyet;İşin Olsun Memnuniyet;BISecurity  BUILTIN\Administrators;Dashboard;0;11.02.2026;11.02.2026;2;1;;;;;;;;;
F013E777-8EEE-40BF-A7D1-6D80ECB20089;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Hediye Urun Raporu;Hediye Urun Raporu;Bi Fiyatlandırma  BISecurity  BUILTIN\Administrators;Report;0;16.01.2026;20.02.2026;7;5;;;;;;;;;
750C31A4-FE31-4F0C-ABC1-6D826309A636;Müşteri İlişkileri/;/Müşteri İlişkileri/Firma Bost Detay;Firma Bost Detay;Bi Fiyatlandırma  BI MH Yonetim  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
9158828A-C25A-46A4-95BB-6DF3792F0072;Silinen Raporlar/;/Silinen Raporlar/Firma Takip;Firma Takip;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
CF5538B1-3C99-490A-9644-6E566D5F1138;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/HR Venue/HR Venue;HR Venue;Bi Fiyatlandırma  bi HR Venue  Bi Pazarlama Aday  Bi Pazarlama İşveren  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  ckorkmaz  ipekb;Dashboard;0;6.01.2026;25.02.2026;4;3;;;;;;;;;
1D78643A-9EA7-408F-AD81-6EB565EE5D35;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Pozisyon Bazlı Maaş;Pozisyon Bazlı Maaş;Bi Fiyatlandırma  Bi Pazarlama İşveren  BISecurity  BUILTIN\Administrators;Dashboard;0;14.01.2026;14.01.2026;2;1;;;;;;;;;
435EFD8D-C339-4DCC-AD60-6FFBE3EB2D74;Finans/;/Finans/Vadeli Sozlesme Odemeleri;Vadeli Sozlesme Odemeleri;Bi Finans  BISecurity  BUILTIN\Administrators  caner.gunay  ibrahim.yucetepe  sercant;Report;0;NULL;NULL;1;0;;;;;;;;;
B8F25EFC-7385-460B-91B6-7024CE7A2310;Satış/;/Satış/Portföy Performans/Savedesk Protokolü;Savedesk Protokolü;Bi DEM  Bi Fiyatlandırma  Bi Satış  bi Satis Gelistirme  bi TeleSatis  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators  melih.gucer;Dashboard;0;23.03.2026;26.03.2026;59;32;;;;;;;;;
1877AC8F-BCC7-47B0-8CC0-7059C218FC44;Müşteri İlişkileri/;/Müşteri İlişkileri/Hedefli Tanitim;Hedefli Tanitim;adem.cakir  berna.ogulcan  BISecurity  BUILTIN\Administrators  samet.demirbas;Report;0;NULL;NULL;NULL;0;;;;;;;;;
2B75B016-2021-4DDB-82F1-7071B335748E;Silinen Raporlar/;/Silinen Raporlar/Green Jobs;Green Jobs;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
6E74EF0C-41FC-42B4-898F-70755A05A4F7;Subscriptions/;/Subscriptions/Organize Kullanici Bilgileri;Organize Kullanici Bilgileri;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;NULL;0;;;;;;;;;
0506CE50-747C-4E02-91CE-71176F49401D;Müşteri İlişkileri/;/Müşteri İlişkileri/Sped Aday;Sped Aday;begumu  Bi Fiyatlandırma  Bi İlk Temas Ekibi  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Satış  bi Satis Gelistirme  Bi Veri Güncelleme Ekibi  bisatisci  BISecurity  BUILTIN\Administrators  okan.ay;Report;0;13.02.2026;10.03.2026;22;2;;;;;;;;;
43ADA5ED-E6D1-4D38-ACA1-7167A8DB7E0E;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Aday/Bilisim Pozisyonlari Verileri;Bilisim Pozisyonlari Verileri;BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
A169CCF1-07A4-4800-8FBA-71C1DF044917;Satış/;/Satış/Ek Ürün Gelir Oranı;Ek Ürün Gelir Oranı;aylink  Bi Satış  BISecurity  BUILTIN\Administrators;Dashboard;0;23.01.2026;11.03.2026;15;6;;;;;;;;;
67D99CEF-596F-4070-BD23-71F3C821DFCF;Satış/;/Satış/Kullanıcı Performans/Tahmini HGO;Tahmini HGO;Bi Fiyatlandırma  Bi Satış  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators  busenur.satir  ezgik  ugur.saglikoglu;Dashboard;0;26.01.2026;26.03.2026;72;10;;;;;;;;;
EA4957A6-88FF-4D76-80D6-725CD05B59E4;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Captcha Analizi;Captcha Analizi;BISecurity  BUILTIN\Administrators  ezgik  hafize.hacihamzaoglu  ozgenur.alioglu  resat.akinsel  rmete;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
4EAEC030-24EA-4C13-B190-734DE2258A99;Rating/;/Rating/Rate1;Rate1;\Everyone  BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
1307FF9C-D07A-40FC-BEFF-73CA69FCFD80;Müşteri İlişkileri/;/Müşteri İlişkileri/İşin Olsun - Mobil İlan;İşin Olsun - Mobil İlan;BI MH Yonetim  BISecurity  BUILTIN\Administrators  deniz.sahin  servet.dursun;Dashboard;0;17.03.2026;25.03.2026;16;2;;;;;;;;;
2C8D9EB2-614C-46A1-A453-74C3EE387EF1;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Daily Sales;Daily Sales;aylink  Bi Fiyatlandırma  bi Satis Gelistirme  Bi Yönetim  BISecurity  BUILTIN\Administrators  enes.demir;Report;0;5.02.2026;24.03.2026;205;8;;;;;;;;;
8DBC6ED9-8972-47D3-A73C-74FDED90ACEC;Satış/;/Satış/Kullanıcı Performans/Hedef Gerceklestirme Raporu - Kirilimli2;Hedef Gerceklestirme Raporu - Kirilimli2;aylink  Bi ik  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators;Report;0;14.01.2026;11.03.2026;11;4;;;;;;;;;
EB1A8CCD-D206-4F60-8E91-75C28A5230AA;AZR Sorgu/;/AZR Sorgu/Global Counter-Sayaç Hakkı Tanım;Global Counter-Sayaç Hakkı Tanım;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
703E5261-F956-4C15-AD06-7670D314CCBC;Satış/;/Satış/FinalCheck;FinalCheck;aylink  Bi Finalcheck  Bi Finans  Bi Teknolojisatis  BISecurity  BUILTIN\Administrators  hatun.ozbay;Dashboard;0;13.01.2026;15.01.2026;12;2;;;;;;;;;
EE8DE08A-62E7-41FC-8562-76CE00ED7818;Satış/;/Satış/Portföy Performans/Aktif Ilan Basvuru Kıyaslaması (Firma Kirilimli);Aktif Ilan Basvuru Kıyaslaması (Firma Kirilimli);Bi Fiyatlandırma  Bi Satış  bisatisci  BISecurity  BUILTIN\Administrators;Report;0;3.03.2026;26.03.2026;3;3;;;;;;;;;
871BA982-5B7E-4407-845D-780097B1DDEF;Satış/;/Satış/Portföy Performans/Aktif Ilan Basvuru Kıyaslaması_Ilanlar2;Aktif Ilan Basvuru Kıyaslaması_Ilanlar2;barisk  Bi DEM  Bi Fiyatlandırma  Bi Kalite Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators  resat.akinsel  volkan.bora;Report;1;3.03.2026;26.03.2026;4;3;;;;;;;;;
82FC0340-10CE-42DF-AD23-7931830A5FCB;Test/;/Test/Haftalık Hedef ve Gerçekleşme;Haftalık Hedef ve Gerçekleşme;bi Satis Gelistirme  BISecurity  BUILTIN\Administrators  ezgik  ugur.saglikoglu;Dashboard;0;12.02.2026;12.02.2026;2;2;;;;;;;;;
1A23F19A-F692-4C64-A9B6-7A4DDAC84FD6;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Baremlere Göre Aktif Portföy Sözleşmeleri - Core;Baremlere Göre Aktif Portföy Sözleşmeleri - Core;aylink  Bi Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
701BFDD5-9ACD-4207-8CF1-7C8A72BCBF70;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/PJA Google Kampanyası İlan Takip;PJA Google Kampanyası İlan Takip;Bi DEM  Bi Pazarlama Aday  Bi Ürün Geliştirme  BISecurity  BUILTIN\Administrators;Dashboard;0;26.01.2026;3.03.2026;14;2;;;;;;;;;
1DAB6A6A-70E7-43F4-A2F0-7CB6ACF3F03A;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İlan Ligi-V2;İlan Ligi-V2;barisk  BISecurity  BUILTIN\Administrators  ezgik  funda.erol  oznur.saglam;Dashboard;0;17.02.2026;17.02.2026;2;1;;;;;;;;;
1E578D32-0391-4C85-9DE9-7D3ACC3C077F;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/Aday/Uyelik Yili - Mezuniyet Yili Cohort;Uyelik Yili - Mezuniyet Yili Cohort;Bi DEM  Bi Pazarlama Aday  bi Techkariyer  Bi Ürün Geliştirme  Bi Webrand  Bi Yönetim  BISecurity  BUILTIN\Administrators;Report;0;30.12.2025;26.02.2026;8;2;;;;;;;;;
EDA4AC6E-3BBA-458B-ADD9-7F3DBA3DB65B;Müşteri İlişkileri/;/Müşteri İlişkileri/Incelenen Aday Verileri;Incelenen Aday Verileri;BISecurity  BUILTIN\Administrators;Report;1;NULL;NULL;1;0;;;;;;;;;
BDA6722F-B3EA-4B8F-8B9E-7FE78ECB5664;Silinen Raporlar/;/Silinen Raporlar/Hybrid Remote;Hybrid Remote;BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
E2028D45-B7D2-442F-A53D-805733913D74;Satış/;/Satış/WeHire Referans Listesi;WeHire Referans Listesi;Bi Pas Ekibi  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;15.01.2026;5.03.2026;2;2;;;;;;;;;
851125BE-CA59-4016-8630-80B336BA33E1;Müşteri İlişkileri/;/Müşteri İlişkileri/Kritik Islemler _MHDetay;Kritik Islemler _MHDetay;begumu  Bi Fiyatlandırma  Bi İlk Temas Ekibi  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Satış  bi Satis Gelistirme  Bi Veri Güncelleme Ekibi  bisatisci  BISecurity  BUILTIN\Administrators  okan.ay;Report;1;NULL;NULL;1;0;;;;;;;;;
76041583-FF1E-4271-853D-82186C3D53CC;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Süper İlan;Süper İlan;bi Arge Ekibi  Bi BT  Bi CoensioEkibi  Bi DegerlendirmeTesti  Bi DEM  Bi Finans  Bi Fiyatlandırma  bi HR Venue  Bi ik  Bi İlk Temas Ekibi  Bi isinolsun  Bi Kalite Ekibi  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Pas Ekibi  Bi Pas Yönetim  Bi Pazarlama Aday  Bi Pazarlama İşveren  Bi PeopleBox  Bi Satış  bi Satis Gelistirme  bi Techkariyer  Bi Teknolojisatis  bi TeleSatis  Bi Ürün Geliştirme  Bi Veri Güncelleme Ekibi  Bi Webrand  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;4.01.2026;18.03.2026;71;21;;;;;;;;;
FF7412EB-E335-4A14-BA3E-82BB8CBA4434;Satış/;/Satış/Canlı İKÇO Dashboard;Canlı İKÇO Dashboard;Bi Fiyatlandırma  Bi ik  Bi Satış  bi Satis Gelistirme  bi TeleSatis  Bi Yönetim  bisatisci  BISecurity  BUILTIN\Administrators;Dashboard;0;31.12.2025;26.03.2026;51190;111;;;;;;;;;
E062D899-C347-445E-A314-833C6A9DA743;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/CV Parse;CV Parse;abdulkadir.barlik  bi Arge Ekibi  bi Techkariyer  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Dashboard;0;NULL;NULL;1;0;;;;;;;;;
A5D2562E-8ADE-48F5-93A7-845E92E9D566;Satış/;/Satış/PeopleBox;PeopleBox;aylink  Bi Fiyatlandırma  Bi PeopleBox  bi Satis Gelistirme  Bi Teknolojisatis  Bi Yönetim  BISecurity  BUILTIN\Administrators  ezgik  samet.demirbas  ugur.saglikoglu;Dashboard;0;7.01.2026;26.03.2026;43;5;;;;;;;;;
052AE603-5949-4014-844C-86B376F7C76E;Silinen Raporlar/;/Silinen Raporlar/Raportal Talep Takip;Raportal Talep Takip;BISecurity  BUILTIN\Administrators;Dashboard;0;13.02.2026;13.02.2026;1;1;;;;;;;;;
F1112BF2-D3DD-4BB3-BF55-870590C25EF0;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Upsell-Downsell Raporu;Upsell-Downsell Raporu;Bi DEM  Bi Fiyatlandırma  Bi Pazarlama İşveren  Bi Satış  BISecurity  BUILTIN\Administrators;Report;0;NULL;NULL;1;0;;;;;;;;;
74A300D6-E633-4691-8AFC-874476775654;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Lead Takip - Tekil Firma;Lead Takip - Tekil Firma;aylink  Bi DEM  Bi Fiyatlandırma  Bi Pazarlama İşveren  bi Satis Gelistirme  Bi Ürün Geliştirme  Bi Yönetim  BISecurity  BUILTIN\Administrators;Report;0;7.01.2026;24.03.2026;30;7;;;;;;;;;
03C932F4-30EA-4908-8EE9-8750525BEFED;Subscriptions/;/Subscriptions/Ikco-Gunluk Satis Raporu;Ikco-Gunluk Satis Raporu;BISecurity  BUILTIN\Administrators;Report;0;19.02.2026;19.02.2026;1;1;;;;;;;;;
E90DCEFA-DC5B-439D-8F2A-87D5A66C0B67;Pazarlama ve Ürün Yönetimi/;/Pazarlama ve Ürün Yönetimi/İşveren/Devir Takip;Devir Takip;Bi Fiyatlandırma  BISecurity  BUILTIN\Administrators;Dashboard;0;16.03.2026;16.03.2026;2;1;;;;;;;;;
AEEF6334-51F7-41B7-831C-880CEF36A6CC;.KARİYER.NET CORE/;/.KARİYER.NET CORE/Raportal Kullanimi;Raportal Kullanimi;BISecurity  BUILTIN\Administrators  resat.akinsel;Report;0;11.02.2026;25.03.2026;62;3;;;;;;;;;
C5A4E096-4FDC-4EA5-899A-88B627375F23;Müşteri İlişkileri/;/Müşteri İlişkileri/Eğitim Memnuniyet Anketi;Eğitim Memnuniyet Anketi;BI MH Yonetim  bi Satis Gelistirme  BISecurity  BUILTIN\Administrators  dilara.gumus  halde.kansiz  saadet.topcu;Dashboard;0;13.01.2026;25.03.2026;26;4;;;;;;;;;
5C11ED4F-0986-4BF4-B7CB-899E9A5F9B35;Finans/;/Finans/Genel Satis Istatistikleri;Genel Satis Istatistikleri;Bi Finans  BISecurity  BUILTIN\Administrators;Report;0;4.01.2026;25.03.2026;15;2;;;;;;;;;
596BDABE-1A8A-4500-9563-8A3A42B300D4;Satış/;/Satış/Portföy Performans/Dijital Ortamda İlan Yayınlayan Firmalar;Dijital Ortamda İlan Yayınlayan Firmalar;barisk  begumu  bi Arge Ekibi  Bi DEM  Bi Fiyatlandırma  Bi isinolsun  Bi Pazarlama İşveren  Bi Satış  bi Satis Gelistirme  Bi Teknolojisatis  bi TeleSatis  Bi Ürün Geliştirme  bisatisci  BISecurity  BUILTIN\Administrators  ezgik  firat.ozcan  ipekb  oznur.saglam  resat.akinsel  tutku.bodur  volkan.bora;Dashboard;0;26.12.2025;25.03.2026;24;14;;;;;;;;;
73DB1811-6F4C-4A80-83FE-8A3C66E6A573;Müşteri İlişkileri/;/Müşteri İlişkileri/Gunluk Ilan Goruntuleme ve Basvuru Sayilari;Gunluk Ilan Goruntuleme ve Basvuru Sayilari;begumu  Bi Fiyatlandırma  Bi İlk Temas Ekibi  Bi MH  BI MH Yonetim  Bi Müşteri Destek  Bi Satış  bi Satis Gelistirme  Bi Veri Güncelleme Ekibi  bisatisci  BISecurity  BUILTIN\Administrators  okan.ay;Report;0;21.01.2026;24.03.2026;13;5;;;;;;;;;
3C5FD87C-622F-4FA3-A33A-8A63AB09661D;Müşteri İlişkileri/;/Müşteri İlişkileri/Bost Alarm Raporu_Detay;Bost Alarm Raporu_Detay;Bi Fiyatlandırma  Bi İlk Temas Ekibi  Bi MH  Bi Müşteri Destek  Bi Satış  bi Satis Gelistirme  Bi Ürün Geliştirme  Bi Veri Güncelleme Ekibi  bisatisci  BISecurity  BUILTIN\Administrators;Report;1;31.12.2025;31.12.2025;2;1;;;;;;;;;
